Date,Price_nom,Div_nom,Earn_nom,Yield_10yr,CPI,Stk_ret,Bnd_ret,Div_yield
1968-04-30,95.67,2.96333,5.48333,5.64,34.4,0.07662974707224901,0.012104287765200672,0.03326220675721181
1968-05-31,97.87,2.97667,5.52667,5.87,34.5,0.025588542211072873,-0.012349316714394432,0.03111393331242814
1968-06-30,100.5,2.99,5.57,5.72,34.7,0.029418275944279815,0.015886140852955144,0.030550730560948196
1968-07-31,100.3,3.00333,5.6,5.5,34.9,0.0005002736318406864,0.021128628925099813,0.029883880597014925
1968-08-31,98.11,3.01667,5.63,5.42,35.0,-0.019328123961448895,0.010488194571779408,0.030076470588235295
1968-09-30,101.3,3.03,5.66,5.46,35.1,0.03508816634389955,0.0014057005863472583,0.030883701967179693
1968-10-31,103.8,3.04333,5.69333,5.58,35.3,0.027182732806844356,-0.004516256502656968,0.030042744323790723
1968-11-30,105.4,3.05667,5.72667,5.7,35.4,0.017868232177264076,-0.004370242915631706,0.029447687861271676
1968-12-31,106.5,3.07,5.76,6.03,35.5,0.012863693864642478,-0.019481187197412098,0.029127134724857683
1969-01-31,102.0,3.08,5.78,6.04,35.6,-0.039843505477308305,0.004160929815486991,0.02892018779342723
1969-02-28,101.5,3.09,5.8,6.19,35.8,-0.002377450980392215,-0.0059788002399048246,0.030294117647058822
1969-03-31,99.3,3.1,5.82,6.3,36.1,-0.019129720853858778,-0.002918759257684922,0.030541871921182268
1969-04-30,101.3,3.11,5.82667,6.17,36.3,0.022750923128566747,0.014540744080897339,0.03131923464249748
1969-05-31,104.6,3.12,5.83333,6.32,36.4,0.035143139190523254,-0.005810344760017738,0.030799605133267523
1969-06-30,99.14,3.13,5.84,6.57,36.6,-0.04970522625876339,-0.012691851146075295,0.029923518164435947
1969-07-31,94.71,3.13667,5.85667,6.72,36.8,-0.04204771871427626,-0.005296517823576763,0.03163879362517652
1969-08-31,94.18,3.14333,5.87333,6.69,37.0,-0.0028302801534507704,0.007560193587821118,0.03318899799387605
1969-09-30,94.51,3.15,5.89,7.16,37.1,0.0062911446166915574,-0.027178065966810605,0.03344659163304311
1969-10-31,95.52,3.15333,5.85333,7.1,37.3,0.01346711988149396,0.009951217687869995,0.033365040736430006
1969-11-30,96.21,3.15667,5.81667,7.14,37.5,0.009977552694025782,0.0029563007801793884,0.033047215242881074
1969-12-31,91.11,3.16,5.78,7.65,37.7,-0.050271974500225136,-0.028820713418208577,0.032844818625922464
1970-01-31,90.31,3.16333,5.73,7.79,37.8,-0.005887269966706854,-0.0032724148675131737,0.03471989902315882
1970-02-28,87.16,3.16667,5.68,7.24,38.0,-0.03195782120843027,0.04426987121139825,0.03506444469051046
1970-03-31,88.65,3.17,5.63,7.07,38.2,0.02012582224261905,0.01767844879448388,0.03636989444699403
1970-04-30,85.95,3.17333,5.59333,7.39,38.5,-0.0274738390674939,-0.016248269941700588,0.03579616469261139
1970-05-31,76.06,3.17667,5.55667,7.91,38.6,-0.11198694008144261,-0.028893362677514967,0.03695951134380454
1970-06-30,75.59,3.18,5.52,7.84,38.8,-0.002695240599526638,0.011070690724977572,0.04180909808046279
1970-07-31,75.72,3.18333,5.46667,7.46,39.0,0.005229230056885692,0.032302078691478275,0.042113110199761876
1970-08-31,77.92,3.18667,5.41333,7.53,39.0,0.03256148749779908,0.0012409131770565462,0.042084918119387214
1970-09-30,82.58,3.19,5.36,7.39,39.2,0.06321654688569467,0.015674812833099905,0.0409394250513347
1970-10-31,84.37,3.17333,5.28333,7.33,39.4,0.024878229191894752,0.010087391771818943,0.038427343182368616
1970-11-30,84.28,3.15667,5.20667,6.84,39.6,0.0020511536486114146,0.04039196968414638,0.037414602346805735
1970-12-31,90.05,3.14,5.13,6.39,39.8,0.07156699889258022,0.03786032615853374,0.037256763170384434
1971-01-31,93.49,3.13,5.16,6.24,39.8,0.04109753840458996,0.016027827254977645,0.03475846751804553
1971-02-28,97.11,3.12,5.19,6.11,39.9,0.04150176489464119,0.01452001218133847,0.033372553214247515
1971-03-31,99.6,3.11,5.22,5.7,40.0,0.028309820478495284,0.03538191433761373,0.032025538049634435
1971-04-30,103.0,3.10667,5.25333,5.83,40.1,0.03673583500669353,-0.0049581515722956215,0.031191465863453817
1971-05-31,101.6,3.10333,5.28667,6.39,40.3,-0.011081448220064738,-0.035499784327321704,0.030129417475728157
1971-06-30,99.72,3.1,5.32,6.52,40.6,-0.015961286089238746,-0.00410858791964297,0.03051181102362205
1971-07-31,99.0,3.09667,5.35667,6.73,40.7,-0.004632412421446741,-0.009574233544159316,0.03105365022061773
1971-08-31,97.24,3.09333,5.39333,6.58,40.8,-0.0151739646464647,0.016124792331777327,0.031245757575757576
1971-09-30,99.4,3.09,5.43,6.14,40.8,0.024861168243521137,0.03730889191222708,0.03177704648292884
1971-10-31,97.29,3.08333,5.52,5.93,40.9,-0.01864241281019441,0.020394432101347837,0.031019416498993962
1971-11-30,92.78,3.07667,5.61,5.81,40.9,-0.043720945969095926,0.013671526312945437,0.031623702333230544
1971-12-31,99.17,3.07,5.7,5.93,41.1,0.07163002083782422,-0.004091878405970029,0.03308902780771718
1972-01-31,103.3,3.07,5.73667,5.95,41.1,0.04422540418809451,0.0033454079639980705,0.03095694262377735
1972-02-29,105.2,3.07,5.77333,6.08,41.3,0.020869635366247197,-0.004648223957555153,0.02971926427879961
1972-03-31,107.7,3.07,5.81,6.07,41.4,0.02619613434727497,0.005660018345438056,0.02918250950570342
1972-04-30,108.8,3.07,5.86333,6.19,41.5,0.012588981739399374,-0.0037795350849181286,0.028505106778087277
1972-05-31,107.7,3.07,5.91667,6.13,41.6,-0.007758884803921617,0.009380986042651474,0.028216911764705883
1972-06-30,108.0,3.07,5.97,6.11,41.7,0.005160940885174714,0.006426039568613318,0.028505106778087277
1972-07-31,107.2,3.07333,6.02667,6.11,41.9,-0.005036010802469071,0.004954408184481451,0.028456759259259258
1972-08-31,111.0,3.07667,6.08333,6.21,42.0,0.03783945118159204,-0.002290791795276248,0.028700279850746267
1972-09-30,109.4,3.08,6.14,6.55,42.1,-0.012102102102102053,-0.019213183509551257,0.02774774774774775
1972-10-31,109.6,3.10333,6.23333,6.48,42.3,0.004192055149299101,0.010309278833783297,0.028366819012797074
1972-11-30,115.1,3.12667,6.32667,6.28,42.4,0.05255981599756687,0.01968925440539926,0.02852801094890511
1972-12-31,117.5,3.15,6.42,6.36,42.5,0.023132059079061795,-0.0006672484056146066,0.02736750651607298
1973-01-31,118.4,3.15667,6.54667,6.46,42.6,0.009898347517730555,-0.002009750545531208,0.026865276595744683
1973-02-28,114.2,3.16333,6.67333,6.64,42.9,-0.03324653012387391,-0.007552845728432178,0.02671731418918919
1973-03-31,112.4,3.17,6.8,6.71,43.3,-0.013448628137769925,0.00041659061419752064,0.02775831873905429
1973-04-30,110.3,3.18667,6.94333,6.67,43.6,-0.016320677639383163,0.008263502476089979,0.02835115658362989
1973-05-31,107.2,3.20333,7.08667,6.85,43.9,-0.025685003022061004,-0.007264470892015762,0.029041976427923843
1973-06-30,104.8,3.22,7.23,6.9,44.2,-0.01988495024875625,0.0020280363526476997,0.030037313432835822
1973-07-31,105.8,3.23667,7.38333,7.13,44.3,0.012115672709923642,-0.01039412664421624,0.03088425572519084
1973-08-31,103.8,3.25333,7.53667,7.4,45.1,-0.016341107435412727,-0.012762133384889518,0.030749810964083177
1973-09-30,105.6,3.27,7.69,7.09,45.2,0.019966281310211942,0.027531542738588044,0.0315028901734104
1973-10-31,109.8,3.30667,7.84667,6.79,45.6,0.042382157512626195,0.02688313416337884,0.03131316287878788
1973-11-30,102.0,3.34333,8.00333,6.73,45.9,-0.06850081208257441,0.009732906699219335,0.03044927140255009
1973-12-31,94.78,3.38,8.16,6.74,46.2,-0.06802287581699351,0.00473552889061879,0.03313725490196078
1974-01-31,96.11,3.4,8.22667,6.99,46.6,0.017021875219807248,-0.01201994968415554,0.03587254695083351
1974-02-28,93.45,3.42,8.29333,6.96,47.2,-0.024711268338362347,0.007745656811505963,0.0355842264072417
1974-03-31,97.44,3.44,8.36,7.21,47.8,0.045764223292313,-0.011672472392188604,0.036811128945960406
1974-04-30,92.46,3.46,8.48667,7.51,48.0,-0.04814928845101274,-0.014654708218363677,0.03550903119868637
1974-05-31,89.67,3.48,8.61333,7.58,48.6,-0.027038719446246917,0.0012906960628740194,0.03763789746917586
1974-06-30,89.79,3.5,8.74,7.54,49.0,0.004590907401212041,0.008833385927019766,0.039032006245121
1974-07-31,79.31,3.53,8.86333,7.81,49.4,-0.11344062070757699,-0.01210202583784814,0.03931395478338345
1974-08-31,76.03,3.56,8.98667,8.04,50.0,-0.037616105577270686,-0.009039891042014192,0.044887151683268185
1974-09-30,68.12,3.59,9.11,8.04,50.6,-0.10010302950589678,0.00646508761695519,0.04721820334078653
1974-10-31,69.44,3.59333,9.03667,7.9,51.1,0.023773402329222648,0.015852956379681427,0.05275
1974-11-30,71.74,3.59667,8.96333,7.68,51.5,0.03743840005760357,0.02125547315071996,0.05179536290322581
1974-12-31,67.07,3.6,8.89,7.43,51.9,-0.060914413158628444,0.02330862135382228,0.05018120992472819
1975-01-31,72.56,3.62333,8.74333,7.5,52.1,0.08635670443814947,0.0012110173856170192,0.054023110183390496
1975-02-28,80.1,3.64667,8.59667,7.39,52.5,0.10810211089672905,0.013592872652134602,0.05025730429988974
1975-03-31,83.78,3.67,8.45,7.73,52.7,0.04976071577195196,-0.01701437482225676,0.04581772784019975
1975-04-30,84.72,3.68333,8.28667,8.23,52.9,0.014883554149757394,-0.0268122195320617,0.04396431129147768
1975-05-31,90.1,3.69667,8.12333,8.06,53.2,0.06713946923197978,0.017930669754497863,0.04363397072710104
1975-06-30,92.4,3.71,7.96,7.86,53.6,0.02895856455789869,0.01991599133396904,0.041176470588235294
1975-07-31,92.49,3.71,7.89333,8.06,54.2,0.004319985569985585,-0.006990043271958735,0.040151515151515146
1975-08-31,85.71,3.71,7.82667,8.4,54.3,-0.0699625184704653,-0.01581531950786097,0.040112444588604176
1975-09-30,84.67,3.71,7.76,8.43,54.6,-0.008526815229650264,0.00477942599616199,0.04328549760821375
1975-10-31,88.57,3.7,7.82667,8.14,54.9,0.04970276760757453,0.026006154507939527,0.043699066965867485
1975-11-30,90.07,3.69,7.89333,8.05,55.3,0.020407587219148704,0.012537329731414637,0.041661962289714354
1975-12-31,88.7,3.68,7.96,8.0,55.5,-0.011805632656082143,0.009810657242354415,0.04085711113578328
1976-01-31,96.86,3.68333,8.19333,7.74,55.6,0.09545596580232996,0.023994580967996892,0.04152570462232243
1976-02-29,100.6,3.68667,8.42667,7.79,55.8,0.041784250464588,0.0028625121926497687,0.03806184183357423
1976-03-31,101.1,3.69,8.66,7.73,55.9,0.00802683896620282,0.010325025813476607,0.03667992047713718
1976-04-30,101.9,3.71333,8.85667,7.56,56.1,0.01097373062973972,0.017799625175914713,0.03672927794263106
1976-05-31,101.2,3.73667,9.05333,7.9,56.5,-0.003813649002289754,-0.016706870565074583,0.036669970559371934
1976-06-30,101.8,3.76,9.25,7.86,56.8,0.009025032938076327,0.00904339485615413,0.03715415019762845
1976-07-31,104.2,3.79,9.35,7.83,57.1,0.026678127046496414,0.008343253384602622,0.03722986247544204
1976-08-31,103.3,3.82,9.45,7.77,57.4,-0.00558221369161882,0.010348843770519034,0.03666026871401151
1976-09-30,105.5,3.85,9.55,7.59,57.6,0.024403033236527927,0.018495057381224367,0.037270087124878996
1976-10-31,101.9,3.91667,9.67,7.41,57.9,-0.031029486571879872,0.018455107279691907,0.03712483412322275
1976-11-30,101.2,3.98333,9.79,7.29,58.0,-0.0036119316323192097,0.014246371221912746,0.039090578999018646
1976-12-31,104.7,4.05,9.91,6.87,58.2,0.037919960474308345,0.035394173936364126,0.0400197628458498
1977-01-31,103.8,4.09667,9.96667,7.21,58.5,-0.0053353470232410105,-0.017969213009228713,0.039127698185291306
1977-02-28,101.0,4.14333,10.0233,7.39,59.1,-0.023648578998073266,-0.006532549097196139,0.039916473988439304
1977-03-31,100.6,4.19,10.08,7.46,59.5,-0.0005033003300330963,0.0011711258469198071,0.04148514851485149
1977-04-30,99.05,4.24667,10.1933,7.37,60.0,-0.011889769715043075,0.012194925159944248,0.042213419483101394
1977-05-31,98.76,4.30333,10.3067,7.46,60.3,0.0006926888776712659,-0.0002124720572828087,0.04344603735487128
1977-06-30,99.29,4.36,10.42,7.28,60.7,0.00904549750236261,0.018426908661731467,0.04414742810854597
1977-07-31,100.2,4.40667,10.5167,7.33,61.0,0.012863556249370411,0.0024329528511408682,0.044381810857085306
1977-08-31,97.75,4.45333,10.6133,7.4,61.2,-0.02074739687292082,0.0011112230302945392,0.044444411177644715
1977-09-30,96.23,4.5,10.71,7.34,61.4,-0.011713554987212271,0.010093320253730775,0.04603580562659847
1977-10-31,93.74,4.55667,10.77,7.52,61.6,-0.021929517821885125,-0.006358366658708814,0.04735186532266445
1977-11-30,94.28,4.61333,10.83,7.58,61.9,0.009861789702012791,0.001978780644825928,0.04921410283763602
1977-12-31,93.82,4.67,10.89,7.69,62.1,-0.0007513081600906135,-0.001338799434957294,0.04953330504879083
1978-01-31,90.25,4.71333,10.9,7.96,62.5,-0.033865087401406924,-0.011863203633027508,0.050238008953314865
1978-02-28,88.98,4.75667,10.91,8.03,62.9,-0.00967989843028616,0.0017363269881476295,0.05270548476454293
1978-03-31,88.82,4.8,10.92,8.04,63.4,0.0026972353337828547,0.005790958110043487,0.05394470667565745
1978-04-30,92.71,4.83667,11.0233,8.15,63.9,0.04833433723635827,-0.0008289932333476191,0.054454739923440666
1978-05-31,97.41,4.87333,11.1267,8.35,64.5,0.05507616042857655,-0.006594015103824846,0.052565311185416894
1978-06-30,97.66,4.91,11.23,8.46,65.2,0.006766930157752427,-0.0004889056776808953,0.050405502515142184
1978-07-31,97.19,4.94667,11.3433,8.64,65.7,-0.0005916188818348989,-0.004888753105839694,0.05065195576489863
1978-08-31,103.9,4.98333,11.4567,8.41,66.0,0.07331286655005664,0.02200597955040906,0.05127410227389649
1978-09-30,103.9,5.02,11.57,8.42,66.5,0.004026307346807867,0.006096678226275465,0.04831568816169393
1978-10-31,100.6,5.03667,11.8233,8.64,67.1,-0.02772163137632344,-0.007515073744775336,0.04847613089509143
1978-11-30,94.71,5.05333,12.0767,8.81,67.4,-0.05436271537442017,-0.004018639080994757,0.05023190854870776
1978-12-31,96.11,5.07,12.33,9.01,67.7,0.019242952169781447,-0.00570721071127378,0.0535318340196389
1979-01-31,99.71,5.11333,12.6533,9.1,68.3,0.041890654805257777,0.0014918505066849885,0.053202892518988666
1979-02-28,98.23,5.15667,12.9767,9.1,69.1,-0.010533321632734904,0.007284294573896233,0.051716678367265075
1979-03-31,100.1,5.2,13.3,9.12,69.8,0.023448369473005437,0.006013581259271428,0.05293698462791408
1979-04-30,102.1,5.24667,13.5267,9.18,70.6,0.024347877122877115,0.003497488477096633,0.05241428571428572
1979-05-31,99.73,5.29333,13.7533,9.25,71.5,-0.018892156382631198,0.0029234053485249767,0.051844564152791386
1979-06-30,101.7,5.34,13.98,8.91,72.3,0.024215381530131364,0.02920110609777815,0.053544570339917774
1979-07-31,102.7,5.39667,14.1967,8.95,73.1,0.01425489183874129,0.004577647668935647,0.053064601769911506
1979-08-31,107.4,5.45333,14.4133,9.03,73.8,0.050189329763064006,0.0020659949951249423,0.053099610516066216
1979-09-30,108.6,5.51,14.63,9.33,74.6,0.015448479205462329,-0.011656944690122684,0.05130353817504655
1979-10-31,104.5,5.55667,14.7067,10.3,75.2,-0.03348935696746469,-0.051121585604194775,0.05116639042357275
1979-11-30,103.7,5.60333,14.7833,10.65,75.9,-0.003187137161084541,-0.012626360532817182,0.053620382775119615
1979-12-31,107.8,5.65,14.86,10.39,76.7,0.04407746705239468,0.02411311320237397,0.0544840887174542
1980-01-31,110.9,5.7,15.0033,10.8,77.8,0.03316326530612246,-0.015975678363401302,0.052875695732838596
1980-02-29,115.3,5.75,15.1467,12.41,78.9,0.04399609257589421,-0.08054211231102193,0.05184851217312894
1980-03-31,104.7,5.8,15.29,12.75,80.1,-0.08774212200057818,-0.00877193286972,0.05030355594102342
1980-04-30,103.0,5.84667,15.1733,11.47,81.0,-0.011583357211079282,0.08368106895619509,0.055842120343839535
1980-05-31,107.7,5.89333,15.0567,10.18,81.8,0.05039913430420717,0.08740518640219319,0.057216796116504855
1980-06-30,114.6,5.94,14.94,9.78,82.7,0.06866295264623945,0.03281195893683897,0.05515320334261839
1980-07-31,119.8,5.98333,14.84,10.25,82.7,0.049726098022105925,-0.020640335970455226,0.052210558464223386
1980-08-31,123.5,6.02667,14.74,11.1,83.3,0.03507698247078461,-0.04147815322485737,0.050306093489148586
1980-09-30,126.5,6.07,14.64,11.51,84.0,0.02838731443994602,-0.014733635411936508,0.0491497975708502
1980-10-31,130.2,6.1,14.7,11.75,84.8,0.033267457180500504,-0.004527044372628963,0.048221343873517786
1980-11-30,135.7,6.13,14.76,12.68,85.5,0.046166154633896506,-0.041629043517919184,0.04708141321044547
1980-12-31,133.5,6.16,14.82,12.84,86.3,-0.012429378531073398,0.0012913675981178763,0.045394252026529115
1981-01-31,133.0,6.2,14.74,12.57,87.0,0.0001248439450687311,0.02496987262997674,0.046441947565543075
1981-02-28,128.4,6.24,14.66,13.19,87.9,-0.03067669172932319,-0.02335701246901256,0.04691729323308271
1981-03-31,133.2,6.28,14.58,13.12,88.5,0.04145898234683276,0.01414546088764368,0.048909657320872275
1981-04-30,134.4,6.31667,14.7233,13.68,89.1,0.012960879629629662,-0.01915440953515557,0.047422447447447454
1981-05-31,131.7,6.35333,14.8667,14.1,89.8,-0.016149968998015907,-0.011010928333752723,0.04727180059523809
1981-06-30,132.3,6.39,15.01,13.47,90.6,0.008599088838268987,0.04449423764916438,0.04851936218678816
1981-07-31,129.1,6.43333,15.0967,14.28,91.6,-0.020135216679264434,-0.031074802909579535,0.048626832955404375
1981-08-31,129.6,6.47667,15.1833,14.94,92.3,0.008053621223857554,-0.021916316755898668,0.05016785437645237
1981-09-30,118.3,6.52,15.27,15.32,93.2,-0.0829989711934156,-0.0071169059434074144,0.05030864197530864
1981-10-31,119.8,6.55667,15.3,15.15,93.4,0.01729830233868701,0.020408487075151527,0.05542409129332207
1981-11-30,122.9,6.59333,15.33,13.39,93.7,0.030462806065665093,0.10554845341330399,0.05503614357262104
1981-12-31,123.8,6.63,15.36,13.72,94.0,0.011818551668022703,-0.006818708501212578,0.053946297803091944
1982-01-31,117.3,6.66,15.1767,14.59,94.3,-0.04802100161550882,-0.03344674739183773,0.05379644588045235
1982-02-28,114.5,6.69,14.9933,14.43,94.6,-0.01911764705882346,0.01959639473156871,0.05703324808184144
1982-03-31,110.8,6.72,14.81,13.86,94.5,-0.027423580786026247,0.041095471207893475,0.05868995633187773
1982-04-30,116.3,6.75,14.5967,13.87,94.9,0.054715703971119245,0.010352754903713679,0.06092057761732852
1982-05-31,116.4,6.78,14.3833,13.62,95.8,0.00571797076526237,0.02407519503294453,0.058297506448839215
1982-06-30,109.7,6.81,14.17,14.3,97.0,-0.052684707903780104,-0.02425055763756223,0.05850515463917525
1982-07-31,109.4,6.82333,13.9667,13.95,97.5,0.0024485946520815816,0.029434128576328433,0.062199908842297175
1982-08-31,109.7,6.83667,13.7633,13.06,97.7,0.007949931444241276,0.05895485932290656,0.062492413162705665
1982-09-30,122.4,6.85,13.56,12.34,97.9,0.12097386812518995,0.05025635677634144,0.062443026435733816
1982-10-31,132.7,6.85667,13.2533,10.91,98.2,0.08881853894335512,0.09393380757728353,0.05601854575163399
1982-11-30,138.1,6.86333,12.9467,10.55,98.0,0.045003347148957706,0.030181832763890304,0.051720648078372275
1982-12-31,139.4,6.87,12.64,10.54,97.6,0.01355901520637226,0.008991061300325676,0.0497465604634323
1983-01-31,144.3,6.88333,12.5667,10.46,97.8,0.03926550095648018,0.013184855787951255,0.049378263988522235
1983-02-28,146.8,6.89667,12.4933,10.72,97.9,0.02130784823284837,-0.007103193243569117,0.047793970893970895
1983-03-31,151.9,6.91,12.42,10.51,97.9,0.03866371480472286,0.02109400900341729,0.047070844686648496
1983-04-30,157.7,6.92,12.4767,10.4,98.6,0.04197937239411864,0.01497851311174725,0.04555628703094141
1983-05-31,164.1,6.93,12.5333,10.38,99.2,0.04424540266328458,0.009482953989484955,0.04394419784400761
1983-06-30,166.4,6.94,12.59,10.85,99.5,0.01754011781434106,-0.019473556375328993,0.04229128580134065
1983-07-31,167.0,6.96,12.8267,11.38,99.9,0.007091346153846212,-0.021977008427298994,0.041826923076923074
1983-08-31,162.4,6.98,13.0633,11.85,100.2,-0.024061876247504888,-0.01759437385904361,0.04179640718562874
1983-09-30,167.2,7.0,13.3,11.65,100.7,0.03314860426929389,0.020795496976540262,0.043103448275862065
1983-10-31,167.7,7.03,13.5433,11.54,101.0,0.006494218500797455,0.015534588676800576,0.04204545454545455
1983-11-30,165.2,7.06,13.7867,11.69,101.2,-0.011399324190021876,0.0005922278379943968,0.042098986285032794
1983-12-31,164.4,7.09,14.03,11.83,101.3,-0.0012661420500402754,0.0013207848275533784,0.04291767554479419
1984-01-31,166.4,7.12,14.44,11.67,101.9,0.015774533657745282,0.01848906853158261,0.04330900243309002
1984-02-29,157.3,7.15,14.85,11.84,102.4,-0.05110677083333326,-0.0003906617484548125,0.04296875
1984-03-31,157.4,7.18,15.26,12.32,102.6,0.004439499894045351,-0.01730107298364647,0.045645263827082005
1984-04-30,157.6,7.22333,15.5733,12.63,103.1,0.005094943879711877,-0.007282353638476402,0.0458915501905972
1984-05-31,156.6,7.26667,15.8867,13.41,103.4,-0.002502818316412858,-0.03153730417335887,0.04610831218274112
1984-06-30,153.1,7.31,16.2,13.56,103.7,-0.01845998297147733,0.0026078991854117106,0.046679438058748406
1984-07-31,151.1,7.33333,16.32,13.36,104.1,-0.00907177770520362,0.02131515776352466,0.047898954931417374
1984-08-31,164.4,7.35667,16.44,12.72,104.5,0.09207846348996251,0.045500270587233826,0.04868742554599603
1984-09-30,166.1,7.38,16.56,12.52,105.0,0.014081508515815022,0.021051745738231764,0.04489051094890511
1984-10-31,164.8,7.43,16.5867,12.16,105.3,-0.00409893638370451,0.030011340435200484,0.04473208910295003
1984-11-30,166.3,7.48,16.6133,11.57,105.3,0.012884304207119834,0.043407621146928754,0.04538834951456311
1984-12-31,164.5,7.53,16.64,11.5,105.3,-0.007050511124473968,0.01318669899486924,0.04527961515333734
1985-01-31,171.6,7.57333,16.5567,11.38,105.5,0.046997634245187436,0.016040545798384542,0.046038480243161095
1985-02-28,180.9,7.61667,16.4733,11.51,106.0,0.057894653263403484,0.0015566590659923385,0.04438618881118881
1985-03-31,179.4,7.66,16.39,11.86,106.4,-0.004763220932375245,-0.010692687434438852,0.04234383637368712
1985-04-30,180.6,7.68667,16.13,11.43,106.9,0.010259508547008522,0.0341585099503261,0.04284654403567447
1985-05-31,184.9,7.71333,15.87,10.85,107.3,0.027368646179402045,0.04329071536744289,0.042709468438538206
1985-06-30,188.9,7.74,15.61,10.16,107.6,0.025121687398593995,0.050544809474419417,0.04186046511627907
1985-07-31,192.5,7.77333,15.4833,10.31,107.8,0.02248691106405487,-0.000959497390572106,0.04115050291159343
1985-08-31,188.3,7.80667,15.3567,10.33,108.0,-0.01843867099567098,0.007004137768151786,0.04055412987012987
1985-09-30,184.1,7.84,15.23,10.37,108.3,-0.01883519206939288,0.005817029006973007,0.041635687732342004
1985-10-31,186.2,7.86,15.0233,10.24,108.7,0.014964693101575222,0.016127959109303758,0.04269418794133623
1985-11-30,197.5,7.88,14.8167,9.78,109.0,0.06421410669530969,0.03656285419550631,0.042320085929108485
1985-12-31,207.3,7.9,14.61,9.26,109.3,0.05295358649789028,0.04064498194281718,0.04
1986-01-31,208.2,7.94,14.58,9.19,109.6,0.007533365492844446,0.01184130677356543,0.03830197780993729
1986-02-28,219.4,7.98,14.55,8.7,109.3,0.056988472622478525,0.03906438540376178,0.038328530259366
1986-03-31,232.3,8.02,14.52,7.78,108.8,0.06184290489213007,0.06900356992026646,0.0365542388331814
1986-04-30,238.0,8.04667,14.5833,7.3,108.6,0.027423830535227456,0.03933521240813609,0.03463913043478261
1986-05-31,238.5,8.07333,14.6467,7.71,108.9,0.004927636554621806,-0.021839369220738813,0.03392155462184874
1986-06-30,245.3,8.1,14.71,7.8,109.5,0.03134171907756822,0.00014639021159279508,0.033962264150943396
1986-07-31,240.2,8.14333,14.7567,7.3,109.5,-0.01802441568147861,0.0407288125123586,0.033197431716265796
1986-08-31,245.0,8.18667,14.8033,7.17,109.7,0.022823574104912536,0.014898958794841377,0.034082722731057453
1986-09-30,238.3,8.23,14.85,7.45,110.2,-0.02454761904761904,-0.013373160123319572,0.03359183673469388
1986-10-31,237.4,8.24667,14.7267,7.43,110.3,-0.0008928976080571083,0.0073757759570318715,0.034606252622744436
1986-11-30,245.1,8.26333,14.6033,7.25,110.4,0.035335344706543204,0.018420480110651782,0.03480762426284751
1986-12-31,248.6,8.28,14.48,7.11,110.5,0.017095063239494168,0.01557962700904536,0.033782129742962054
1987-01-31,264.5,8.3,14.6867,7.08,111.2,0.06674041297935096,0.007828087294553754,0.0333869670152856
1987-02-28,280.9,8.32,14.8933,7.25,111.6,0.06462507876496515,-0.006022623807693472,0.03145557655954632
1987-03-31,292.5,8.34,15.1,7.25,112.1,0.04377002491990045,0.005849740952645677,0.029690281238875047
1987-04-30,289.3,8.4,14.8733,8.02,112.7,-0.008547008547008517,-0.045504422958295154,0.028717948717948718
1987-05-31,289.1,8.46,14.6467,8.61,113.1,0.0017455928102316776,-0.031882478945588266,0.029243000345661945
1987-06-30,301.4,8.52,14.42,8.4,113.5,0.0450017295053613,0.020677910615596096,0.02947077135939121
1987-07-31,310.1,8.56667,14.9,8.45,113.8,0.03123387248396381,0.003472523462199284,0.028422926343729265
1987-08-31,329.4,8.61333,15.38,8.76,114.4,0.06455265237020313,-0.013225509042998906,0.027775975491776843
1987-09-30,318.7,8.66,15.86,9.42,115.0,-0.030292450920866076,-0.03436758648426763,0.026290224650880392
1987-10-31,280.2,8.71,16.4067,9.52,115.3,-0.11852578182198503,0.0012858075332400354,0.027329777219956074
1987-11-30,245.0,8.76,16.9533,8.86,115.4,-0.12301927194860818,0.05002083291378279,0.03126338329764454
1987-12-31,241.0,8.81,17.5,8.99,115.4,-0.0133299319727892,-0.001207098465968115,0.03595918367346939
1988-01-31,250.5,8.85667,17.8633,8.67,115.7,0.04248155947441212,0.027935945950605223,0.03674966804979253
1988-02-29,258.1,8.90333,18.2267,8.21,116.0,0.0333011743180307,0.03737480564265594,0.03554223552894212
1988-03-31,265.7,8.95,18.59,8.37,116.5,0.03233565801368976,-0.003909296710439936,0.034676481983727234
1988-04-30,262.6,9.04333,19.6167,8.72,117.1,-0.00883097164722113,-0.0159088413045827,0.03403586751975912
1988-05-31,256.1,9.13667,20.6433,9.09,117.5,-0.02185304963188628,-0.016547058633622935,0.034793107387661844
1988-06-30,270.7,9.23,21.67,8.92,118.0,0.06001236496160334,0.018172475522997722,0.03604060913705583
1988-07-31,269.1,9.30667,22.0233,9.06,118.5,-0.0030456009112177496,-0.0017725261773091638,0.03438001477650536
1988-08-31,263.7,9.38333,22.3767,9.26,119.0,-0.01716111420785338,-0.005376404200659546,0.034869305091044224
1988-09-30,268.0,9.46,22.73,8.98,119.8,0.019295917077487124,0.025306541278576233,0.03587409935532803
1988-10-31,277.4,9.55,23.0733,8.8,120.2,0.03804415422885565,0.01878956201006443,0.035634328358208955
1988-11-30,271.0,9.64,23.4167,8.96,120.3,-0.02017543859649107,-0.003183659381725712,0.03475126171593367
1988-12-31,276.5,9.75,23.75,9.11,120.5,0.02329335793357923,-0.0023579214393772974,0.035977859778597784
